1,1,TIME                
2,CER001    ,C9521               
467,SET001    ,SLA3916             
467,SET001    ,SLA3917             
199,None      ,SLA3918             
199,None      ,A3876               
199,None      ,SA3876              
199,None      ,SA3919              
199,None      ,A3919               
199,None      ,SLA3919             
166,NUI001    ,A3920               
169,PRG001    ,SA3903              
169,PRG001    ,A3903               
169,PRG001    ,SA3904              
169,PRG001    ,A3904               
821,SMS001    ,SA3921              
821,SMS001    ,A3921               
605,None      ,A3922               
822,SSI001    ,SA3923              
549,None      ,SLA3924             
197,None      ,A3925               
1,1,SAMPLE              
522,ESL001    ,SA3926              
522,ESL001    ,A3926               
166,NUI001    ,A3927               
166,NUI001    ,A3928               
166,NUI001    ,A3929               
425,ACI001    ,SLA3930             
549,None      ,SLA3931             
1,1,SLA3932             
197,None      ,SA3911              
197,None      ,A3911               
200,None      ,A3933               
565,ALM003    ,SA3901              
565,ALM003    ,A3901               
199,None      ,SA3850              
882,SBG001    ,A3934               
882,SBG001    ,A3935               
882,SBG001    ,A3936R              
882,SBG001    ,A3937L              
882,SBG001    ,A3937R              
882,SBG001    ,A3936L              
884,DRS001    ,SA3938              
884,DRS001    ,SA3939              
884,DRS001    ,A3938               
884,DRS001    ,A3939               
166,NUI001    ,A3940               
1,1,SA3941              
368,None      ,SLA3943             
368,None      ,SLA3944             
557,None      ,SLA3945             
169,PRG001    ,SA3942              
169,PRG001    ,A3942               
886,PIS002    ,SLA3947             
199,None      ,SLA3946             
197,None      ,SA3911M             
197,None      ,A3911M              
197,None      ,SLA3948             
197,None      ,SLA3949             
176,PMI001    ,A3756-FPI           
176,PMI001    ,A3426-FPI           
176,PMI001    ,A3447-FPI           
883,None      ,SLA3950             
883,None      ,SLA3951             
557,None      ,SLA3952             
563,None      ,SA3953              
563,None      ,A3953               
886,PIS002    ,SLA3954             
467,SET001    ,A3916               
336,None      ,SLA3955             
336,None      ,SLA3956             
197,None      ,SA3684              
197,None      ,A3684               
166,NUI001    ,A3957               
199,None      ,SLA3958             
204,WMI001    ,A3445-FPI           
336,None      ,A3955               
336,None      ,A3956               
475,None      ,SLA3959             
475,None      ,SLA3960             
197,None      ,SLA3961             
882,SBG001    ,A3962L              
882,SBG001    ,A3963L              
882,SBG001    ,A3963R              
176,PMI001    ,A3451-FPI           
336,None      ,SA3956              
336,None      ,SA3955              
189,None      ,SA3964              
189,None      ,SA3965              
189,None      ,SA3966              
189,None      ,A3964               
189,None      ,A3965               
189,None      ,A3966               
189,None      ,SA3967              
189,None      ,SA3968              
189,None      ,A3968               
189,None      ,A3967               
467,SET001    ,SA3916              
368,None      ,SA3969              
148,BAI001    ,SLA3970             
880,None      ,SA3881              
880,None      ,SA3882              
880,None      ,SA3883              
880,None      ,SA3885              
845,ATS001    ,SA3971              
845,ATS001    ,A3971               
522,ESL001    ,SLA3972             
605,None      ,A3973               
605,None      ,A3974               
342,None      ,SA3976              
547,None      ,SA3977              
547,None      ,SA3978              
547,None      ,SA3979              
547,None      ,A3977               
547,None      ,A3978               
547,None      ,A3979               
821,SMS001    ,SA3980              
821,SMS001    ,A3980               
880,None      ,A3881               
880,None      ,A3882               
880,None      ,A3883               
880,None      ,A3885               
336,None      ,SLA3981             
336,None      ,SLA3982             
336,None      ,SLA3983             
336,None      ,SLA3984             
336,None      ,SLA3985             
336,None      ,SLA3986             
336,None      ,SLA3987             
336,None      ,SLA3988             
336,None      ,SLA3989             
336,None      ,SLA3990             
336,None      ,SLA3991             
336,None      ,SLA3992             
336,None      ,SLA3993             
200,None      ,SA3994              
200,None      ,A3994               
945,None      ,SA4000              
945,None      ,A4000               
509,FAC001    ,A3997               
509,FAC001    ,A3998               
509,FAC001    ,A3999               
188,None      ,SLA3995             
188,None      ,SLA3996             
945,None      ,SLA4001             
280,None      ,SLA4002             
280,None      ,SLA4003             
280,None      ,SLA4004             
336,None      ,SA4005              
336,None      ,A4005               
336,None      ,SA4006              
336,None      ,A4006               
336,None      ,SA4007              
336,None      ,A4007               
200,None      ,A3913               
368,None      ,SA3975              
368,None      ,A3975               
167,IDC002    ,SA4008              
167,IDC002    ,A4008               
945,None      ,SLA4009             
170,LUI003    ,SLA4010             
368,None      ,SA4011              
368,None      ,A4011               
883,None      ,SLA4013             
883,None      ,SLA4014             
883,None      ,SLA4012             
336,None      ,SLA4015             
336,None      ,SLA4016             
541,None      ,SA4017              
541,None      ,A4017               
148,BAI001    ,SLA4018             
945,None      ,A4001               
945,None      ,SA4001              
945,None      ,SA4009              
945,None      ,A4009               
883,None      ,SLA4019             
883,None      ,SA4019              
883,None      ,SLA4020             
883,None      ,SLA4021             
883,None      ,SLA4022             
883,None      ,A4019               
197,None      ,SLA4023             
199,None      ,SLA4024             
199,None      ,SA4024              
199,None      ,A4024               
910,GII001    ,SLA4026             
115,OTT001    ,SA3508              
547,None      ,SA4025              
425,ACI001    ,SLA4027             
845,ATS001    ,A4028               
845,ATS001    ,SA4028              
188,None      ,SLA4029             
188,None      ,SLA4030             
188,None      ,SA4031              
336,None      ,SLA4032             
188,None      ,A4031               
452,None      ,SA4033              
452,None      ,A4033               
541,None      ,SA4034              
541,None      ,A4034               
1,1,SA4035              
115,OTT001    ,SLA4036             
445,None      ,SLA4037             
375,None      ,SLA4040             
375,None      ,SLA4038             
446,LSC001    ,SLA4039             
475,None      ,SLA4041             
475,None      ,SLA4042             
199,None      ,SA3958              
199,None      ,A3958               
149,CSS001    ,SA4045              
149,CSS001    ,A4045               
149,CSS001    ,A4046               
149,CSS001    ,SA4046              
199,None      ,SA3946              
199,None      ,A3946               
467,SET001    ,SA3902              
467,SET001    ,A3902               
166,NUI001    ,A4047               
199,None      ,SA3918              
199,None      ,A3918               
199,None      ,SLA4048             
115,OTT001    ,SLA4049             
945,None      ,SLA4050             
945,None      ,SA4050              
945,None      ,A4050               
935,LAW001    ,SLA4051             
452,None      ,SLA4044             
169,PRG001    ,SA4052              
169,PRG001    ,A4052               
475,None      ,SLA4043             
204,WMI001    ,1409-FPI            
375,None      ,SLA4053             
375,None      ,SLA4054             
375,None      ,SLA4055             
336,None      ,SA3990              
336,None      ,A3990               
336,None      ,SA3991              
336,None      ,A3991               
336,None      ,A3992               
336,None      ,SA3992              
336,None      ,A3993               
336,None      ,SA3993              
883,None      ,SLA4059             
336,None      ,SA4058              
336,None      ,A4058               
199,None      ,A4057               
199,None      ,SA4057              
148,BAI001    ,SA4056              
336,None      ,A4056               
368,None      ,A3969               
452,None      ,SLA4060             
199,None      ,SLA4061             
199,None      ,SLA4062             
199,None      ,SLA4063             
336,None      ,SLA4058             
336,None      ,SA4032              
336,None      ,SA3989              
148,BAI001    ,SLA4056             
336,None      ,A4032               
336,None      ,A3989               
2,CER001    ,C9595               
656,TPM001    ,SA4064              
656,TPM001    ,A4064               
656,TPM001    ,SA4065              
656,TPM001    ,A4065               
2,CER001    ,C4071               
2,CER001    ,C4070               
2,CER001    ,C4069               
2,CER001    ,C4068               
199,None      ,SLA4066             
199,None      ,A4066               
199,None      ,SA4066              
199,None      ,SLA4067             
199,None      ,A4067               
199,None      ,SA4067              
199,None      ,SLA4057             
475,None      ,SLA4043M            
2,CER001    ,SA4068              
2,CER001    ,SA4069              
2,CER001    ,SA4070              
557,None      ,SLA4072             
557,None      ,SA4072              
557,None      ,A4072               
115,OTT001    ,SLA4073             
115,OTT001    ,SA4074              
115,OTT001    ,SA4075              
115,OTT001    ,SA4076              
115,OTT001    ,SA4073              
115,OTT001    ,A4073               
115,OTT001    ,A4074               
115,OTT001    ,A4075               
115,OTT001    ,A4076               
343,MGI002    ,A4077               
343,MGI002    ,A4078               
199,None      ,SLA4079             
365,ROI001    ,SA4081              
396,WOM001    ,SA4080              
396,WOM001    ,A4080               
155,NOC001    ,SA3870              
155,NOC001    ,A3870               
992,None      ,SA4082              
992,None      ,A4082               
155,NOC001    ,SA4083              
155,NOC001    ,A4083               
396,WOM001    ,A4080M              
396,WOM001    ,SA4080M             
467,SET001    ,SA3917              
425,ACI001    ,SA4027              
425,ACI001    ,A4027               
830,PHC001    ,320
565,ALM003    ,SLA4084             
565,ALM003    ,SLA4085             
565,ALM003    ,SLA4086             
902,None      ,SLA4087             
199,None      ,SLA4088             
368,None      ,SLA4089             
166,NUI001    ,A4090               
830,PHC001    ,SA4091              
830,PHC001    ,A4091               
467,SET001    ,A3917               
166,NUI001    ,A4092               
115,OTT001    ,SLA4094             
115,OTT001    ,SLA4093             
557,None      ,SLA4095             
557,None      ,SA4095              
605,None      ,A4096               
991,None      ,SA4097              
883,None      ,SLA4098             
553,None      ,SLA4099             
992,None      ,SA4100              
992,None      ,SA4101              
991,None      ,A4097               
991,None      ,SA4102              
883,None      ,SA4013              
902,None      ,SLA4104             
902,None      ,SLA4105             
902,None      ,SLA4106             
902,None      ,SLA4107             
396,WOM001    ,SA4108              
396,WOM001    ,SA4109              
396,WOM001    ,A4108               
396,WOM001    ,A4109               
396,WOM001    ,SA4111              
396,WOM001    ,A4111               
396,WOM001    ,SA3018              
991,None      ,A4103               
991,None      ,A4102               
199,None      ,SLA4112             
982,None      ,SA4113              
982,None      ,SA4113M             
982,None      ,A4113               
982,None      ,A4113M              
982,None      ,SLA4113             
982,None      ,SLA4113M            
199,None      ,SLA4110             
995,PAS002    ,SLA4114             
115,OTT001    ,SA4049              
115,OTT001    ,A4049               
883,None      ,SLA4115             
148,BAI001    ,SLA4116             
475,None      ,SLA4117             
991,None      ,SA4103              
148,BAI001    ,SLA4118             
148,BAI001    ,SLA4119             
910,GII001    ,SLA4120             
445,None      ,SA4121              
445,None      ,A4121               
336,None      ,SLA4122             
883,None      ,SLA4123             
991,None      ,SA4127              
921,CET001    ,SA4128              
921,CET001    ,A4128               
467,SET001    ,SA4131              
467,SET001    ,A4131               
922,ADI001    ,SLA4129             
336,None      ,SA4015              
336,None      ,A4015               
336,None      ,SA4016              
336,None      ,A4016               
336,None      ,SA3981              
336,None      ,A3981               
336,None      ,SA3982              
336,None      ,A3982               
336,None      ,SA3983              
336,None      ,A3983               
336,None      ,SA3984              
336,None      ,A3984               
336,None      ,SA3985              
336,None      ,A3985               
336,None      ,SA3986              
336,None      ,SA3987              
336,None      ,A3987               
336,None      ,SA3988              
336,None      ,A3988               
336,None      ,A3986               
883,None      ,SLA4132             
883,None      ,SLA4130             
991,None      ,SA4124              
991,None      ,A4124               
991,None      ,SA4125              
991,None      ,A4125               
991,None      ,A4126               
991,None      ,SA4126              
945,None      ,SA4133              
945,None      ,A4133               
475,None      ,SLA4134             
982,None      ,SA4135              
991,None      ,SA4142              
991,None      ,A4142               
923,SMM001    ,SA4143              
883,None      ,SLA4136             
883,None      ,SLA4137             
883,None      ,SLA4138             
883,None      ,SLA4139             
883,None      ,SLA4140             
883,None      ,SLA4141             
199,None      ,SLA4144             
133,SAI001    ,SA4145              
133,SAI001    ,SA4145M             
883,None      ,SLA4146             
883,None      ,SLA4147             
921,CET001    ,SA4148              
921,CET001    ,A4148               
991,None      ,SA4149              
991,None      ,A4149               
991,None      ,SA4150              
991,None      ,A4150               
475,None      ,SLA4151             
475,None      ,SLA4151M            
475,None      ,SLA4152             
475,None      ,SLA4152M            
188,None      ,SLA4153             
188,None      ,SLA4154             
188,None      ,SA4156              
188,None      ,A4156               
336,None      ,SA4155              
565,ALM003    ,SA4084              
565,ALM003    ,A4084               
565,ALM003    ,SA4085              
565,ALM003    ,A4085               
565,ALM003    ,SA4086              
565,ALM003    ,A4086               
991,None      ,SLA4157             
991,None      ,SLA4158             
991,None      ,SLA4159             
148,BAI001    ,SLA4160             
553,None      ,SLA4161             
553,None      ,SLA4163             
553,None      ,SLA4164             
553,None      ,SLA4166             
553,None      ,SLA4162             
553,None      ,SLA4165             
982,None      ,A4135               
982,None      ,SA4135M             
982,None      ,A4135M              
475,None      ,SLA4168             
475,None      ,SLA4167             
892,ALL001    ,SLA4169             
921,CET001    ,SA4170              
921,CET001    ,A4170               
921,CET001    ,SA4171              
475,None      ,SLA4172M            
992,None      ,SA4174              
176,PMI001    ,A3446-FPI           
148,BAI001    ,SLA4175             
452,None      ,SA4173              
452,None      ,SLA4173             
821,SMS001    ,SA4176              
821,SMS001    ,SLA4176             
883,None      ,SLA4178             
883,None      ,SLA4177             
992,None      ,A4174               
418,GTI001    ,SA4179              
409,None      ,SA4180              
409,None      ,SA4180M             
409,None      ,SA4181              
409,None      ,SA4181M             
396,WOM001    ,SA4182              
396,WOM001    ,A4182               
170,LUI003    ,SLA4183             
170,LUI003    ,SLA4184             
170,LUI003    ,SLA4185             
921,CET001    ,A4171               
467,SET001    ,SLA4187             
941,941,SLA4186             
115,OTT001    ,SA3097              
892,ALL001    ,SLA4189             
199,None      ,SLA4188             
991,None      ,A4127               
991,None      ,SA4158              
991,None      ,A4158               
991,None      ,SA4159              
991,None      ,A4159               
452,None      ,SA4060              
452,None      ,A4060               
452,None      ,SA4044              
452,None      ,A4044               
199,None      ,SLA4190             
821,SMS001    ,A4176               
1,1,WELD PLT1           
930,HAC003    ,SLA4191             
197,None      ,SA4194              
930,HAC003    ,SA4192E             
930,HAC003    ,SA4192F             
930,HAC003    ,SA4193F             
930,HAC003    ,SA4193E             
153,None      ,SA4195              
921,CET001    ,A4199               
921,CET001    ,SA4199              
819,R003      ,SA4200              
199,None      ,SLA4198             
418,GTI001    ,A4179               
824,None      ,SLA4196             
824,None      ,SLA4197             
368,None      ,SLA4201             
368,None      ,SLA4202             
826,NEC003    ,SLA4203             
199,None      ,SLA4207             
827,Q0L001    ,SA4204              
827,Q0L001    ,SA4205              
827,Q0L001    ,SA4206              
199,None      ,SLA4208             
197,None      ,SA4211              
197,None      ,A4211               
197,None      ,SA4212              
197,None      ,A4212               
197,None      ,SA4213              
197,None      ,A4213               
197,None      ,SA4214              
197,None      ,A4214               
172,RAC004    ,SLA4216             
172,RAC004    ,SLA4215             
368,None      ,SLA4210             
368,None      ,SLA4209             
446,LSC001    ,SLA4218             
446,LSC001    ,SLA4217             
409,None      ,A4180               
409,None      ,A4180M              
409,None      ,A4181               
409,None      ,A4181M              
396,WOM001    ,SA4222              
396,WOM001    ,A4222               
197,None      ,SLA4221             
951,951,SA4219              
951,951,A4219               
951,951,SA4220              
951,951,A4220               
883,None      ,SA4178              
883,None      ,A4178               
197,None      ,SLA4224             
197,None      ,SLA4223             
197,None      ,SLA4225             
197,None      ,SLA4223M            
961,WII001    ,SLA4226             
910,GII001    ,SA4026              
910,GII001    ,A4026               
883,None      ,SA4140              
883,None      ,A4140               
883,None      ,SLA4228             
883,None      ,SLA4229             
963,None      ,SLA4227             
199,None      ,SA4232              
199,None      ,A4232               
921,CET001    ,A4231               
921,CET001    ,SA4231              
826,NEC003    ,SLA4230             
199,None      ,SLA4233             
199,None      ,SLA4234             
199,None      ,SLA4235             
199,None      ,SLA4236             
199,None      ,SLA4237             
819,R003      ,SA4238              
475,None      ,SLA4239             
197,None      ,SLA4242             
197,None      ,SLA4243             
2,CER001    ,SLA4240             
974,JCN001    ,SLA4244             
197,None      ,SLA4241             
153,None      ,A4195               
200,None      ,SA4245              
200,None      ,A4245               
974,JCN001    ,PATTERNS            
189,None      ,SA4246              
189,None      ,SA4247              
189,None      ,A4246               
189,None      ,A4247               
199,None      ,SLA4248             
199,None      ,SLA4249             
153,None      ,SLA4250             
557,None      ,SLA4251             
557,None      ,SLA4252             
148,BAI001    ,SLA4255             
199,None      ,SLA4256             
199,None      ,SLA4257             
409,None      ,SLA4269             
172,RAC004    ,SLA4253             
172,RAC004    ,SLA4254             
197,None      ,SLA4258             
197,None      ,SLA4259             
409,None      ,SA4269              
409,None      ,A4269               
883,None      ,SLA4270             
381,LMC001    ,SA4271              
381,LMC001    ,A4271               
381,LMC001    ,SA4272              
381,LMC001    ,A4272               
547,None      ,SLA4273             
941,941,SLA4264             
941,941,SLA4266             
941,941,SLA4261             
941,941,SLA4262             
941,941,SLA4263             
941,941,SLA4265             
941,941,SLA4267             
941,941,SLA4268             
557,None      ,SLA4252M            
199,None      ,SLA4279             
170,LUI003    ,SLA4281             
995,PAS002    ,SLA4280             
342,None      ,A3976               
189,None      ,SA4274              
189,None      ,A4274               
189,None      ,SA4275              
189,None      ,A4275               
189,None      ,SA4276              
189,None      ,A4276               
176,PMI001    ,A3448-FPI           
197,None      ,SLA4260             
197,None      ,SLA4260M            
197,None      ,SA4260              
197,None      ,A4260M              
197,None      ,SA4260M             
197,None      ,A4260               
824,None      ,SA4196              
824,None      ,A4196               
824,None      ,A4197               
824,None      ,SA4197              
884,DRS001    ,SLA4277             
199,None      ,A4278               
199,None      ,SA4278              
172,RAC004    ,SA4254              
172,RAC004    ,A4254               
172,RAC004    ,SA4253              
172,RAC004    ,A4253               
197,None      ,SLA4282             
148,BAI001    ,SLA4283             
557,None      ,SLA4284             
883,None      ,SLA4285             
127,None      ,SA4087              
127,None      ,A4087               
204,WMI001    ,A3449-FPI           
204,WMI001    ,A3450-FPI           
368,None      ,SLA4286             
1,1,6853
197,None      ,SLA4287             
1,1,WTP1-A356           
199,None      ,SLA4288             
199,None      ,SLA4289             
199,None      ,SLA4292             
197,None      ,SLA4293             
452,None      ,SA4291              
452,None      ,A4291               
936,None      ,SA4290              
936,None      ,A4290               
941,941,SA4261              
941,941,A4261               
941,941,A4262               
941,941,SA4262              
941,941,SA4263              
941,941,A4263               
941,941,SA4264              
941,941,A4264               
941,941,SA4265              
941,941,A4265               
941,941,SA4266              
941,941,A4266               
941,941,SA4267              
941,941,A4267               
941,941,SA4268              
941,941,A4268               
936,None      ,SA4294              
883,None      ,SLA4296             
197,None      ,SLA4297             
148,BAI001    ,SLA4298             
452,None      ,SA4300              
452,None      ,A4300               
452,None      ,SA4301              
452,None      ,A4301               
452,None      ,SLA4300             
452,None      ,SLA4301             
590,None      ,SLA4299             
883,None      ,SLA4302             
883,None      ,A4302               
148,BAI001    ,SLA4304             
148,BAI001    ,SLA4303             
824,None      ,SA4306              
824,None      ,A4306               
199,None      ,SLA4295             
197,None      ,SLA4293-1           
148,BAI001    ,SLA4305             
883,None      ,SLA4307             
553,None      ,SLA4310             
199,None      ,SLA4308             
883,None      ,SLA4311             
961,WII001    ,SA4226              
961,WII001    ,A4226               
883,None      ,SLA4309             
557,None      ,A4252               
557,None      ,A4252M              
197,None      ,SLA4312             
199,None      ,SLA4313             
199,None      ,SLA4314             
557,None      ,SA4252              
557,None      ,SA4252M             
99,99,A4315               
99,99,SA4315              
452,None      ,SLA4316             
452,None      ,SLA4317             
452,None      ,SLA4318             
197,None      ,SLA4319             
883,None      ,SLA4320             
883,None      ,SLA4321             
883,None      ,SLA4322             
883,None      ,SA4285              
883,None      ,A4285               
452,None      ,SLA4323             
452,None      ,SA4317              
452,None      ,A4317               
883,None      ,SLA4324             
452,None      ,SA4323              
452,None      ,A4323               
452,None      ,A3892               
557,None      ,SLA4325             
557,None      ,SA4325              
557,None      ,A4325               
